client_num;customer_age;gender;dependent_count;education_level;marital_status;state_cd;zipcode;car_owner;house_owner;personal_loan;contact;customer_job;income;cust_satisfaction_score;card_category;annual_fees;activation_30_days;customer_acq_cost;week_start_date;week_num;qtr;current_year;credit_limit;total_revolving_bal;total_trans_amt;total_trans_vol;avg_utilization_ratio;use_chip;exp_type;interest_earned;delinquent_acc
712069008;42;F;4;Uneducated;Married;NY;91750;no;no;no;unknown;Selfemployeed;14975;2;Blue;150;0;67;12-03-2023;Week-11;Q1;2023;2260;1007;1614;33;0.446;Swipe ;Bills;306.66;0
712070208;59;M;1;High School;Married;CA;91750;no;no;no;cellular;White-collar;51551;2;Blue;125;0;112;12-03-2023;Week-11;Q1;2023;6673;2458;4141;82;0.368;Swipe ;Fuel;828.2;0
712071708;40;F;4;High School;Married;CA;91750;yes;yes;no;unknown;Selfemployeed;11832;3;Blue;300;0;157;12-03-2023;Week-11;Q1;2023;2107;1351;1320;35;0.641;Swipe ;Grocery;277.2;0
712072908;47;F;3;Graduate;Married;TX;91750;yes;yes;no;cellular;Selfemployeed;12914;2;Blue;430;0;71;12-03-2023;Week-11;Q1;2023;2852;736;1382;40;0.258;Swipe ;Bills;179.66;0
712075083;43;M;3;Unknown;Married;TX;91750;yes;yes;no;telephone;Govt;79911;2;Blue;150;0;95;12-03-2023;Week-11;Q1;2023;6982;0;4830;50;0;Swipe ;Grocery;434.7;0
712076358;38;F;2;Graduate;Single;CA;91750;yes;yes;no;cellular;Blue-collar;38475;2;Blue;470;1;101;12-03-2023;Week-11;Q1;2023;5155;868;3535;57;0.168;Swipe ;Grocery;777.7;0
712080333;51;F;2;Unknown;Single;FL;91750;no;no;yes;cellular;Businessman;232322;3;Blue;250;1;102;12-03-2023;Week-11;Q1;2023;3659;1381;16252;112;0.377;Chip ;Travel;1950.24;0
712084383;40;F;4;Graduate;Married;NY;91750;yes;yes;no;cellular;Govt;55104;3;Blue;485;1;130;12-03-2023;Week-11;Q1;2023;7936;2081;4247;81;0.262;Swipe ;Grocery;1019.28;0
712085733;53;F;3;High School;Married;TX;91750;no;yes;no;cellular;White-collar;37954;2;Blue;200;0;79;12-03-2023;Week-11;Q1;2023;34516;880;3491;64;0.025;Online ;Fuel;279.28;0
712089108;43;M;2;Post-Graduate;Married;NY;91750;yes;yes;no;cellular;Selfemployeed;71839;2;Blue;110;0;40;12-03-2023;Week-11;Q1;2023;28390;1141;4631;76;0.04;Chip ;Bills;833.58;0
712091433;39;F;2;Graduate;Married;CA;91750;yes;yes;no;cellular;Govt;33771;3;Silver;175;0;87;12-03-2023;Week-11;Q1;2023;18431;902;2950;61;0.049;Swipe ;Entertainment;265.5;0
712092783;27;F;1;Post-Graduate;Single;CA;91750;no;no;no;unknown;Govt;20382;3;Blue;125;1;85;12-03-2023;Week-11;Q1;2023;2437;0;2027;42;0;Swipe ;Entertainment;385.13;0
712096758;47;M;4;High School;Married;NJ;91750;no;no;no;telephone;Blue-collar;65677;3;Blue;200;1;86;12-03-2023;Week-11;Q1;2023;5370;653;4504;81;0.122;Swipe ;Grocery;675.6;0
712098033;42;F;2;Doctorate;Unknown;FL;91750;yes;no;no;cellular;Blue-collar;86755;1;Blue;125;0;97;12-03-2023;Week-11;Q1;2023;12621;912;4945;78;0.072;Swipe ;Bills;939.55;0
712102983;40;F;4;Post-Graduate;Single;TX;91750;yes;yes;no;cellular;Retirees;43228;1;Blue;280;0;86;12-03-2023;Week-11;Q1;2023;1438.3;0;3832;87;0;Chip ;Bills;1111.28;0
712104333;50;F;1;Unknown;Married;CA;90025;no;yes;no;unknown;Businessman;167207;3;Blue;415;0;92;12-03-2023;Week-11;Q1;2023;9149;1254;14401;100;0.137;Chip ;Bills;2304.16;0
712105533;28;F;1;High School;Married;CA;91750;yes;yes;no;unknown;Businessman;33425;3;Blue;245;1;151;12-03-2023;Week-11;Q1;2023;2235;1638;2905;56;0.733;Swipe ;Entertainment;726.25;0
712107783;42;F;4;Graduate;Married;FL;91750;yes;no;no;unknown;Businessman;229018;2;Blue;225;1;75;12-03-2023;Week-11;Q1;2023;17350;1817;16132;118;0.105;Chip ;Bills;3710.36;0
712110333;56;F;2;Post-Graduate;Married;NY;91750;no;yes;no;telephone;White-collar;29883;1;Blue;100;0;50;12-03-2023;Week-11;Q1;2023;2179;0;2568;48;0;Online ;Entertainment;256.8;0
712111608;48;M;4;Graduate;Unknown;NJ;91750;no;yes;no;cellular;Retirees;85461;2;Blue;425;0;99;12-03-2023;Week-11;Q1;2023;1438.3;0;4919;72;0;Swipe ;Grocery;541.09;0
712112733;33;F;1;Post-Graduate;Married;CA;91750;no;no;no;cellular;White-collar;28999;1;Blue;390;0;95;12-03-2023;Week-11;Q1;2023;9371;1541;2518;67;0.164;Swipe ;Bills;503.6;0
712113558;46;M;3;Graduate;Single;FL;91750;no;no;no;cellular;Retirees;101090;2;Blue;330;0;73;12-03-2023;Week-11;Q1;2023;24844;1273;6549;75;0.051;Swipe ;Entertainment;1702.74;0
712114458;42;F;3;Unknown;Married;CA;91750;yes;yes;no;cellular;Selfemployeed;45701;3;Blue;275;1;108;12-03-2023;Week-11;Q1;2023;2960;1835;3941;64;0.62;Swipe ;Fuel;709.38;0
712115958;49;F;2;Uneducated;Married;CA;91750;yes;no;no;cellular;White-collar;38855;1;Blue;495;0;113;12-03-2023;Week-11;Q1;2023;2808;2264;3562;74;0.806;Online ;Grocery;748.02;0
712117983;45;M;3;Unknown;Single;TX;91750;yes;no;no;cellular;Govt;78352;1;Blue;200;0;66;12-03-2023;Week-11;Q1;2023;17285;1853;4787;60;0.107;Swipe ;Food;909.53;0
712120608;59;F;1;Uneducated;Single;NY;91750;yes;yes;yes;cellular;Selfemployeed;2565;2;Blue;320;1;104;12-03-2023;Week-11;Q1;2023;3575;1884;861;15;0.527;Swipe ;Entertainment;189.42;0
712121508;57;M;2;Graduate;Married;TX;91750;no;no;yes;unknown;Blue-collar;95669;3;Blue;110;1;68;12-03-2023;Week-11;Q1;2023;1438.3;0;5200;89;0;Swipe ;Fuel;312;0
712123008;59;M;1;Graduate;Single;FL;91750;no;no;no;cellular;Businessman;172629;1;Blue;395;1;63;12-03-2023;Week-11;Q1;2023;13381;1845;14532;116;0.138;Swipe ;Food;1743.84;0
712125258;48;F;3;Post-Graduate;Married;TX;91750;yes;no;no;cellular;Selfemployeed;1250;2;Blue;250;1;77;12-03-2023;Week-11;Q1;2023;2442;0;701;19;0;Swipe ;Food;63.09;0
712128258;43;F;1;Graduate;Married;NY;91750;no;yes;yes;cellular;Businessman;225318;3;Silver;330;1;102;12-03-2023;Week-11;Q1;2023;13704;2127;15872;116;0.155;Chip ;Food;2856.96;0
712129158;56;F;4;Graduate;Single;TX;91750;no;yes;no;cellular;Govt;107568;1;Blue;110;0;85;12-03-2023;Week-11;Q1;2023;7997;1096;7747;104;0.137;Swipe ;Bills;542.29;1
712130058;43;F;2;Post-Graduate;Married;NY;91750;no;yes;yes;cellular;Blue-collar;27063;1;Blue;390;1;115;12-03-2023;Week-11;Q1;2023;8075;317;2415;41;0.039;Swipe ;Fuel;700.35;1
712132383;57;M;3;High School;Single;NY;91750;no;no;no;cellular;Govt;91687;3;Blue;150;1;75;12-03-2023;Week-11;Q1;2023;1876;861;5056;82;0.459;Swipe ;Food;353.92;1
712133508;45;M;0;Graduate;Married;NY;91750;yes;no;no;cellular;Govt;76073;1;Blue;245;1;119;12-03-2023;Week-11;Q1;2023;2577;1582;4734;75;0.614;Chip ;Bills;378.72;1
712136058;47;F;3;Graduate;Married;MO;91750;yes;yes;no;cellular;Govt;31107;2;Blue;285;0;77;12-03-2023;Week-11;Q1;2023;8827;0;2643;50;0;Swipe ;Fuel;237.87;1
712137033;49;M;5;Graduate;Single;IA;91750;no;no;no;cellular;White-collar;75473;2;Blue;300;0;70;12-03-2023;Week-11;Q1;2023;2737;1719;4725;63;0.628;Swipe ;Grocery;1370.25;1
712138008;25;M;1;Graduate;Single;TX;91750;no;yes;no;cellular;Businessman;68957;2;Blue;250;0;117;12-03-2023;Week-11;Q1;2023;2396;1663;4569;70;0.694;Swipe ;Fuel;548.28;1
712138983;58;F;1;Unknown;Single;CA;91750;no;no;no;cellular;Selfemployeed;14975;1;Blue;200;0;78;12-03-2023;Week-11;Q1;2023;2947;2216;1744;53;0.752;Swipe ;Bills;296.48;1
712141683;38;M;1;Uneducated;Married;CA;91750;yes;no;no;unknown;White-collar;37612;2;Blue;475;1;96;12-03-2023;Week-11;Q1;2023;2944;753;3457;61;0.256;Swipe ;Grocery;864.25;0
712142733;47;F;3;Graduate;Single;TX;91750;yes;no;no;cellular;Blue-collar;20390;2;Blue;245;1;64;12-03-2023;Week-11;Q1;2023;1910;1164;2028;39;0.609;Swipe ;Food;567.84;0
712144158;40;F;3;Uneducated;Single;FL;91750;no;yes;no;cellular;Businessman;22727;3;Blue;270;0;82;12-03-2023;Week-11;Q1;2023;2370;1166;2164;45;0.492;Swipe ;Grocery;454.44;0
712146558;26;F;0;Unknown;Single;NY;91750;yes;yes;no;cellular;Selfemployeed;35624;1;Blue;410;0;110;12-03-2023;Week-11;Q1;2023;2364;1619;3230;65;0.685;Swipe ;Fuel;484.5;0
712149033;47;F;4;Graduate;Single;FL;91750;yes;yes;no;cellular;Blue-collar;16667;3;Blue;335;0;79;12-03-2023;Week-11;Q1;2023;5184;1856;1834;55;0.358;Swipe ;Bills;513.52;0
712152408;42;M;4;Uneducated;Married;TX;91750;yes;no;no;cellular;White-collar;119658;2;Gold;395;1;113;12-03-2023;Week-11;Q1;2023;34516;1930;12478;97;0.056;Swipe ;Food;1247.8;0
712154883;52;M;3;Graduate;Single;NY;91750;no;no;no;cellular;Govt;79742;1;Blue;125;1;84;12-03-2023;Week-11;Q1;2023;2473;1745;4823;72;0.706;Swipe ;Entertainment;1109.29;0
712157958;56;F;0;Doctorate;Single;NY;91750;no;yes;no;cellular;Govt;83012;3;Blue;365;1;159;12-03-2023;Week-11;Q1;2023;10908;0;4883;42;0;Swipe ;Grocery;1367.24;0
712159083;49;F;2;Post-Graduate;Single;CA;91750;yes;yes;yes;cellular;Selfemployeed;2565;2;Blue;175;1;101;12-03-2023;Week-11;Q1;2023;2536;0;901;35;0;Swipe ;Bills;117.13;0
712160058;48;F;4;Graduate;Married;CA;91750;no;no;no;cellular;Retirees;22484;2;Blue;465;0;165;12-03-2023;Week-11;Q1;2023;1438.3;0;2146;44;0;Swipe ;Fuel;257.52;0
712161858;40;F;2;Graduate;Single;TX;91750;no;yes;no;cellular;Selfemployeed;24108;3;Blue;455;1;72;12-03-2023;Week-11;Q1;2023;1438.3;0;2244;54;0;Online ;Entertainment;605.88;0
712163433;39;F;1;Graduate;Married;CA;91750;no;no;no;cellular;Businessman;22727;1;Blue;295;1;77;12-03-2023;Week-11;Q1;2023;1684;644;2164;36;0.382;Swipe ;Food;346.24;0
712164333;41;F;3;High School;Married;TX;91750;yes;no;yes;cellular;Selfemployeed;15309;3;Blue;300;1;69;12-03-2023;Week-11;Q1;2023;12544;1636;1758;51;0.13;Swipe ;Food;369.18;0
712165308;43;M;3;Uneducated;Single;TX;91750;no;yes;no;cellular;Selfemployeed;55400;3;Blue;195;1;106;12-03-2023;Week-11;Q1;2023;7738;947;4255;61;0.122;Online ;Grocery;723.35;0
712166583;36;F;3;Graduate;Married;NY;91750;no;yes;no;cellular;White-collar;37951;1;Blue;470;0;102;12-03-2023;Week-11;Q1;2023;4096;1468;3490;66;0.358;Swipe ;Bills;767.8;0
712168833;48;F;2;Unknown;Married;CA;91750;yes;no;no;unknown;Blue-collar;13803;1;Blue;475;1;92;12-03-2023;Week-11;Q1;2023;2133;1469;1426;37;0.689;Swipe ;Bills;185.38;0
712169883;52;F;0;Graduate;Married;FL;91750;yes;no;no;telephone;Blue-collar;52984;1;Blue;125;0;144;12-03-2023;Week-11;Q1;2023;13840;1079;4190;74;0.078;Swipe ;Travel;1131.3;0
712171158;37;M;3;Uneducated;Married;FL;91750;no;yes;no;cellular;Blue-collar;88837;3;Blue;470;0;72;12-03-2023;Week-11;Q1;2023;3124;0;4986;79;0;Swipe ;Bills;1146.78;0
712173108;57;F;4;Post-Graduate;Single;CA;91750;no;yes;yes;cellular;Selfemployeed;54386;1;Blue;385;1;71;12-03-2023;Week-11;Q1;2023;2447;1991;4228;82;0.814;Chip ;Food;591.92;0
712176708;63;F;0;High School;Single;NY;91750;yes;no;no;cellular;Selfemployeed;70711;3;Blue;325;0;109;12-03-2023;Week-11;Q1;2023;3747;2268;4609;87;0.605;Swipe ;Grocery;1060.07;0
712177908;53;F;4;Graduate;Married;FL;91750;no;no;no;cellular;White-collar;57146;3;Blue;425;0;94;12-03-2023;Week-11;Q1;2023;2446;1763;4310;75;0.721;Online ;Bills;948.2;0
712178883;51;F;2;Unknown;Married;FL;91750;yes;no;no;cellular;Retirees;39165;2;Blue;455;1;48;12-03-2023;Week-11;Q1;2023;6371;1946;3592;79;0.305;Chip ;Entertainment;359.2;0
712180308;52;F;0;High School;Married;NJ;91750;no;yes;no;unknown;Businessman;183827;3;Blue;150;1;67;12-03-2023;Week-11;Q1;2023;27929;1898;14755;123;0.068;Swipe ;Bills;1475.5;0
712181658;52;M;3;Graduate;Single;NY;91750;no;no;yes;cellular;Retirees;88699;3;Blue;485;0;105;12-03-2023;Week-11;Q1;2023;2407;1552;4983;86;0.645;Swipe ;Bills;1245.75;0
712184133;52;M;2;Uneducated;Single;NY;91750;yes;no;no;unknown;Businessman;92738;2;Blue;250;1;61;12-03-2023;Week-11;Q1;2023;2178;1408;5089;80;0.646;Swipe ;Food;763.35;0
712187808;47;F;3;Uneducated;Single;FL;91750;yes;yes;no;cellular;Selfemployeed;16520;3;Blue;415;0;69;12-03-2023;Week-11;Q1;2023;3682;0;1826;35;0;Swipe ;Entertainment;456.5;0
712189233;49;F;3;Graduate;Married;TX;91750;no;yes;no;cellular;Businessman;34722;2;Blue;270;0;50;12-03-2023;Week-11;Q1;2023;5153;2517;3095;63;0.488;Swipe ;Entertainment;278.55;0
712190358;41;M;3;Graduate;Single;FL;91750;yes;yes;no;cellular;Govt;95521;2;Blue;295;1;76;12-03-2023;Week-11;Q1;2023;1843;1802;5199;73;0.978;Swipe ;Grocery;1247.76;0
712191783;48;M;4;Uneducated;Married;IL;91750;yes;yes;no;cellular;Selfemployeed;107927;3;Gold;430;1;101;12-03-2023;Week-11;Q1;2023;34516;1634;7788;94;0.047;Swipe ;Bills;1635.48;0
712195383;43;F;2;Graduate;Married;CA;90250;no;yes;no;telephone;Businessman;190012;3;Blue;445;1;68;12-03-2023;Week-11;Q1;2023;9178;1585;14932;110;0.173;Swipe ;Food;2837.08;0
712196508;62;F;0;Graduate;Married;MI;91750;no;yes;no;cellular;Selfemployeed;5525;1;Blue;125;1;45;12-03-2023;Week-11;Q1;2023;29543;1164;1015;27;0.039;Swipe ;Entertainment;81.2;0
712198983;42;F;4;High School;Married;TX;91750;no;yes;no;unknown;Selfemployeed;35287;2;Blue;335;1;46;12-03-2023;Week-11;Q1;2023;3258;0;3169;67;0;Swipe ;Fuel;633.8;0
712200033;37;M;3;Uneducated;Single;IA;91750;yes;yes;no;telephone;Blue-collar;88602;1;Blue;450;0;90;12-03-2023;Week-11;Q1;2023;3024;0;4983;78;0;Swipe ;Bills;1395.24;0
712202433;60;F;0;High School;Single;CA;91750;yes;no;no;cellular;Retirees;40366;2;Blue;445;1;100;12-03-2023;Week-11;Q1;2023;2283;1020;3687;68;0.447;Swipe ;Grocery;737.4;0
712203333;41;M;5;Graduate;Single;NY;91750;yes;no;no;cellular;Businessman;74295;2;Blue;295;0;76;12-03-2023;Week-11;Q1;2023;7088;1750;4691;76;0.247;Swipe ;Food;750.56;0
712204308;50;F;2;Unknown;Married;FL;91750;no;no;no;cellular;Selfemployeed;33254;3;Blue;420;1;63;12-03-2023;Week-11;Q1;2023;10023;504;2878;65;0.05;Swipe ;Fuel;777.06;0
712206033;39;F;2;Unknown;Married;TX;91750;yes;yes;no;cellular;Businessman;228681;2;Blue;285;1;108;12-03-2023;Week-11;Q1;2023;3705;1355;16089;119;0.366;Swipe ;Food;4665.81;0
712206858;26;F;1;Unknown;Single;CA;91750;no;no;no;unknown;Govt;34685;1;Blue;340;1;64;12-03-2023;Week-11;Q1;2023;32964;2231;3094;45;0.068;Swipe ;Grocery;464.1;0
712207683;48;F;2;Graduate;Single;CA;91750;no;no;no;cellular;Selfemployeed;14975;3;Blue;300;1;85;12-03-2023;Week-11;Q1;2023;5155;684;1555;37;0.133;Swipe ;Bills;342.1;0
712208658;34;M;3;High School;Single;NY;91750;yes;yes;no;cellular;Businessman;111320;1;Blue;415;1;69;12-03-2023;Week-11;Q1;2023;13165;1255;8126;95;0.095;Swipe ;Grocery;2194.02;0
712210458;51;F;2;Unknown;Married;NY;91750;yes;no;no;cellular;Businessman;235876;1;Gold;150;1;103;12-03-2023;Week-11;Q1;2023;5639;1558;16628;109;0.276;Chip ;Travel;4323.28;0
712214283;36;M;2;Graduate;Single;CA;91750;no;no;no;cellular;Govt;79820;3;Blue;245;0;88;12-03-2023;Week-11;Q1;2023;18295;0;4827;70;0;Swipe ;Bills;1303.29;0
712215258;60;F;0;Uneducated;Single;NY;91750;yes;yes;no;cellular;Selfemployeed;11468;1;Silver;100;1;91;12-03-2023;Week-11;Q1;2023;18386;0;1298;22;0;Swipe ;Bills;90.86;0
712216533;44;F;5;Graduate;Single;CA;91750;yes;no;no;unknown;Selfemployeed;14975;2;Blue;245;1;104;12-03-2023;Week-11;Q1;2023;8206;763;1715;43;0.093;Swipe ;Fuel;222.95;0
712219083;53;M;3;High School;Married;FL;91750;no;yes;yes;unknown;Blue-collar;108843;3;Blue;175;0;69;12-03-2023;Week-11;Q1;2023;7142;1917;7892;83;0.268;Swipe ;Food;947.04;0
712220283;42;F;3;Graduate;Single;FL;91750;yes;yes;no;cellular;Retirees;53870;2;Blue;420;1;78;12-03-2023;Week-11;Q1;2023;12222;0;4215;63;0;Swipe ;Food;590.1;0
712221408;43;M;1;Graduate;Single;TX;91750;no;yes;yes;cellular;White-collar;77405;1;Blue;370;1;110;12-03-2023;Week-11;Q1;2023;2654;1489;4767;82;0.561;Swipe ;Bills;1287.09;0
712222758;44;F;1;Graduate;Single;CA;91750;yes;yes;no;unknown;Govt;28606;1;Blue;245;1;105;12-03-2023;Week-11;Q1;2023;2300;0;2500;47;0;Swipe ;Food;325;0
712225008;26;F;0;Graduate;Single;FL;91750;no;no;no;cellular;Selfemployeed;47217;2;Blue;175;0;89;12-03-2023;Week-11;Q1;2023;6054;1103;3998;80;0.182;Online ;Grocery;959.52;0
712228458;39;M;5;Uneducated;Married;FL;91750;yes;no;no;cellular;Selfemployeed;56926;3;Blue;340;1;87;12-03-2023;Week-11;Q1;2023;25645;1083;4302;63;0.042;Swipe ;Entertainment;731.34;0
712229283;53;F;1;Graduate;Single;TX;91750;no;yes;no;cellular;Selfemployeed;25200;2;Blue;375;0;111;12-03-2023;Week-11;Q1;2023;1438.3;0;2306;46;0;Chip ;Entertainment;161.42;0
712230408;59;F;2;Uneducated;Single;CA;91750;no;no;no;cellular;Govt;40712;2;Blue;300;0;88;12-03-2023;Week-11;Q1;2023;6953;1445;3700;80;0.208;Chip ;Fuel;666;0
712231308;55;M;4;Graduate;Single;NJ;91750;yes;yes;yes;unknown;White-collar;145249;3;Silver;295;1;114;12-03-2023;Week-11;Q1;2023;14002;1413;13849;128;0.101;Chip ;Grocery;4016.21;0
712233183;57;F;0;Uneducated;Married;NY;91750;yes;yes;no;unknown;Govt;35711;3;Blue;395;1;83;12-03-2023;Week-11;Q1;2023;4265;1622;3244;62;0.38;Swipe ;Fuel;681.24;0
712234308;42;M;2;Graduate;Single;TX;91750;yes;yes;no;cellular;Govt;77429;3;Blue;335;1;87;12-03-2023;Week-11;Q1;2023;4928;1805;4767;90;0.366;Chip ;Bills;762.72;0
712235433;57;F;3;High School;Single;MI;91750;no;yes;no;cellular;Govt;25699;3;Blue;435;1;135;12-03-2023;Week-11;Q1;2023;2886;0;2326;50;0;Swipe ;Fuel;232.6;0
712236483;48;M;5;Unknown;Unknown;TX;91750;yes;yes;yes;telephone;White-collar;64838;3;Gold;250;1;117;12-03-2023;Week-11;Q1;2023;15704;1991;4487;71;0.127;Swipe ;Fuel;314.09;0
712237458;49;M;4;Graduate;Single;FL;91750;yes;yes;yes;unknown;Businessman;41552;3;Blue;495;0;103;12-03-2023;Week-11;Q1;2023;11629;802;3752;78;0.069;Chip ;Food;675.36;0
712238958;53;F;1;Graduate;Single;NJ;91750;no;no;no;telephone;Businessman;217807;1;Blue;460;0;100;12-03-2023;Week-11;Q1;2023;7231;1047;15571;115;0.145;Swipe ;Fuel;934.26;0
712240083;49;F;2;Uneducated;Single;TX;91750;no;no;no;cellular;Selfemployeed;2565;2;Blue;245;0;103;12-03-2023;Week-11;Q1;2023;3730;2517;858;22;0.675;Swipe ;Entertainment;197.34;0
712241433;39;F;3;Uneducated;Single;FL;91750;no;yes;no;cellular;Retirees;55116;3;Blue;345;0;46;12-03-2023;Week-11;Q1;2023;1438.3;1003;4247;84;0.697;Chip ;Bills;254.82;0
712242633;41;M;2;Uneducated;Married;TX;91750;yes;yes;no;cellular;Selfemployeed;45049;3;Blue;200;0;147;12-03-2023;Week-11;Q1;2023;2677;2517;3911;76;0.94;Chip ;Grocery;547.54;0
712244733;53;F;4;Graduate;Single;CA;91750;no;no;no;cellular;White-collar;61087;2;Blue;125;1;130;12-03-2023;Week-11;Q1;2023;3132;2230;4412;73;0.712;Chip ;Food;838.28;0
712246983;53;M;3;Graduate;Married;NY;91750;yes;no;no;cellular;Businessman;210534;2;Blue;325;0;90;12-03-2023;Week-11;Q1;2023;16748;2413;15338;121;0.144;Chip ;Travel;2607.46;0
712253058;34;M;0;Graduate;Married;NJ;91750;yes;no;no;cellular;Businessman;52924;3;Blue;250;1;95;12-03-2023;Week-11;Q1;2023;2097;1255;4189;83;0.598;Swipe ;Entertainment;754.02;0
712255458;49;F;4;Graduate;Married;TX;91750;yes;yes;yes;cellular;White-collar;33256;1;Blue;380;1;128;12-03-2023;Week-11;Q1;2023;8418;2051;2879;63;0.244;Swipe ;Grocery;489.43;0
712256358;49;F;3;Graduate;Married;TX;91750;no;yes;no;unknown;White-collar;136787;2;Blue;140;1;99;12-03-2023;Week-11;Q1;2023;22729;1581;13672;110;0.07;Swipe ;Bills;1777.36;0
712257258;45;F;2;Graduate;Married;NY;91750;yes;no;yes;cellular;Selfemployeed;14183;3;Blue;150;1;76;12-03-2023;Week-11;Q1;2023;1457;0;1441;39;0;Chip ;Travel;216.15;0
712258308;52;F;3;Graduate;Married;NY;91750;no;no;no;cellular;Retirees;60126;3;Blue;485;0;117;12-03-2023;Week-11;Q1;2023;2755;1483;4394;75;0.538;Swipe ;Travel;1098.5;0
712260633;45;M;3;Graduate;Single;CA;90250;no;no;no;cellular;White-collar;135833;1;Blue;360;1;165;12-03-2023;Week-11;Q1;2023;26923;2461;13643;94;0.091;Chip ;Travel;1637.16;0
712263258;61;F;0;Graduate;Married;NJ;91750;no;yes;no;cellular;Blue-collar;36780;3;Blue;470;0;120;12-03-2023;Week-11;Q1;2023;2468;0;3371;62;0;Swipe ;Entertainment;202.26;0
712265508;53;F;2;Graduate;Single;NJ;91750;yes;yes;no;cellular;White-collar;113787;3;Blue;340;0;138;12-03-2023;Week-11;Q1;2023;4015;0;8363;65;0;Swipe ;Food;1170.82;0
712266633;51;M;1;High School;Unknown;NY;91750;yes;no;no;cellular;Govt;116947;3;Blue;195;1;94;12-03-2023;Week-11;Q1;2023;14800;1020;8796;94;0.069;Swipe ;Entertainment;1055.52;0
712267983;62;F;1;High School;Married;TX;91750;no;no;no;cellular;Selfemployeed;28257;3;Blue;300;0;76;12-03-2023;Week-11;Q1;2023;3023;2517;2477;42;0.833;Chip ;Bills;445.86;0
712268808;52;F;3;Unknown;Single;TX;91750;no;yes;no;cellular;Businessman;116723;3;Silver;375;0;67;12-03-2023;Week-11;Q1;2023;34516;2443;8765;105;0.071;Swipe ;Bills;1577.7;0
712270158;50;M;4;High School;Married;TX;91750;yes;no;no;cellular;Blue-collar;10046;3;Blue;405;0;42;12-03-2023;Week-11;Q1;2023;2052;1250;1208;31;0.609;Swipe ;Bills;157.04;0
712271958;33;M;4;Graduate;Single;NY;91750;yes;no;no;cellular;White-collar;40195;3;Blue;275;0;81;12-03-2023;Week-11;Q1;2023;9782;1793;3672;75;0.183;Chip ;Travel;257.04;0
712275108;63;F;1;Graduate;Married;FL;91750;no;yes;yes;unknown;Businessman;19125;3;Blue;375;0;82;12-03-2023;Week-11;Q1;2023;5146;1618;1955;44;0.314;Swipe ;Bills;175.95;0
712278108;39;M;2;Graduate;Married;TX;91750;yes;no;no;cellular;Retirees;79681;3;Blue;100;1;108;12-03-2023;Week-11;Q1;2023;1963;1112;4821;67;0.566;Swipe ;Grocery;530.31;0
712279683;36;F;3;Graduate;Married;CA;91750;no;yes;no;cellular;Selfemployeed;32038;1;Blue;300;0;103;12-03-2023;Week-11;Q1;2023;9114;0;2740;52;0;Swipe ;Bills;301.4;0
712281183;43;F;4;Unknown;Single;TX;91750;yes;no;no;cellular;Blue-collar;13782;2;Blue;175;1;83;12-03-2023;Week-11;Q1;2023;24336;856;1425;33;0.035;Swipe ;Entertainment;256.5;0
712283808;42;F;2;Uneducated;Married;NY;91750;no;no;no;unknown;White-collar;19263;1;Silver;150;0;114;12-03-2023;Week-11;Q1;2023;10062;1149;1964;44;0.114;Swipe ;Entertainment;432.08;0
712285908;49;M;2;Uneducated;Married;NY;91750;no;no;yes;unknown;Businessman;96512;2;Blue;395;1;100;12-03-2023;Week-11;Q1;2023;2481;1925;5228;73;0.776;Swipe ;Fuel;313.68;0
712287333;38;M;2;Unknown;Married;FL;91750;no;yes;no;cellular;Retirees;48702;1;Blue;300;0;75;12-03-2023;Week-11;Q1;2023;34516;2055;4048;74;0.06;Swipe ;Bills;931.04;0
712288158;39;F;1;Graduate;Unknown;TX;91750;yes;no;yes;cellular;Selfemployeed;33110;2;Blue;365;0;94;12-03-2023;Week-11;Q1;2023;4631;1991;2864;37;0.43;Swipe ;Travel;658.72;0
712290258;65;F;0;Graduate;Married;NY;91750;no;no;no;cellular;Selfemployeed;48910;2;Blue;445;1;87;12-03-2023;Week-11;Q1;2023;2636;1840;4056;67;0.698;Chip ;Fuel;730.08;0
712291308;50;F;4;Graduate;Single;NY;91750;no;yes;no;unknown;Govt;17106;3;Blue;150;1;87;12-03-2023;Week-11;Q1;2023;2259;1721;1852;38;0.762;Swipe ;Bills;296.32;0
712292133;32;F;0;Unknown;Married;CA;91750;no;yes;no;cellular;Blue-collar;21584;3;Blue;495;1;91;12-03-2023;Week-11;Q1;2023;2330;2294;2107;40;0.985;Chip ;Entertainment;189.63;0
712294083;51;F;2;Graduate;Single;TX;91750;yes;yes;no;cellular;Govt;26236;1;Blue;250;0;96;12-03-2023;Week-11;Q1;2023;3778;0;2367;45;0;Swipe ;Fuel;189.36;0
712294983;36;M;3;High School;Married;NJ;91750;no;no;no;cellular;Govt;65269;3;Blue;445;0;108;12-03-2023;Week-11;Q1;2023;1947;1160;4496;71;0.596;Chip ;Travel;629.44;0
712296408;57;F;4;Uneducated;Married;NY;91750;no;yes;no;unknown;Businessman;221274;2;Gold;395;0;109;12-03-2023;Week-11;Q1;2023;12958;2273;15681;96;0.175;Chip ;Travel;2352.15;0
712297683;59;F;1;Graduate;Married;FL;91750;yes;yes;no;cellular;Blue-collar;23327;3;Blue;300;0;115;12-03-2023;Week-11;Q1;2023;1781;0;2196;35;0;Swipe ;Grocery;549;0
